ArcID,SeasonID,WaterLevel__m,RateOfFlow__m3_s,WaterSpeed__m_s,WaterDepth__m,Width,geometry,nrow_depth,nrow_width,mapping_to_grid
6479,1,5.980,11.928,0.013,5.389,80.000,"LINESTRING (157896 443799, 157789 443799)",195.000,187.000,"LINESTRING (157842 443799, 158989 444152)"
6507,1,5.980,11.928,0.014,6.111,80.000,"LINESTRING (157789 443799, 156644 443170)",206.000,203.000,"LINESTRING (157216 443484, 157090 443114)"
6508,1,5.980,11.924,0.013,4.019,80.000,"LINESTRING (156644 443170, 156400 443081)",210.000,207.000,"LINESTRING (156522 443126, 156306 442871)"
6527,1,2.778,12.074,0.022,3.239,78.709,"LINESTRING (156400 443081, 155523 442674)",211.000,211.000,"LINESTRING (155962 442878, 156108 442815)"
6530,1,2.778,12.283,0.024,3.079,77.428,"LINESTRING (155523 442674, 155462 442587)",213.000,213.000,"LINESTRING (155492 442630, 155715 442699)"
8872,1,2.778,12.283,0.024,3.178,78.228,"LINESTRING (155462 442587, 155045 442401)",215.000,215.000,"LINESTRING (155254 442494, 155337 442534)"
8873,1,2.778,12.495,0.023,2.949,76.390,"LINESTRING (155045 442401, 152462 442246)",226.000,226.000,"LINESTRING (153754 442324, 153141 442495)"
6581,1,2.778,7.668,0.014,2.884,75.873,"LINESTRING (152462 442246, 152304 442116)",229.000,229.000,"LINESTRING (152383 442181, 152548 442322)"
6611,1,2.778,7.695,0.013,2.733,74.665,"LINESTRING (152304 442116, 151742 441384)",237.000,237.000,"LINESTRING (152023 441750, 151457 441094)"
8940,1,2.778,-1.282,-0.002,2.866,75.724,"LINESTRING (151742 441384, 143178 441456)",246.000,246.000,"LINESTRING (147460 441420, 149750 440976)"
8941,1,2.778,-0.779,-0.001,2.595,73.563,"LINESTRING (143178 441456, 143051 441371)",273.000,273.000,"LINESTRING (143114 441414, 145047 443409)"
6614,1,2.778,-0.779,-0.001,3.810,80.000,"LINESTRING (143051 441371, 143042 441367)",288.000,286.000,"LINESTRING (143046 441369, 142329 441261)"
6620,1,2.778,-0.525,-0.001,3.737,80.000,"LINESTRING (143042 441367, 138262 443657)",298.000,291.000,"LINESTRING (140652 442512, 140040 442418)"
6489,1,2.778,-0.255,-0.000,4.648,80.000,"LINESTRING (138262 443657, 138219 443745)",302.000,302.000,"LINESTRING (138240 443701, 139026 442618)"
6485,1,2.778,-0.155,-0.000,5.854,80.000,"LINESTRING (138219 443745, 137597 444710)",309.000,309.000,"LINESTRING (137908 444228, 138004 444094)"
