ArcID,SeasonID,WaterLevel__m,RateOfFlow__m3_s,WaterSpeed__m_s,WaterDepth__m,Width,geometry,nrow_depth,nrow_width,mapping_to_grid
6322,1,4.579,580.286,0.789,2.274,139.475,"LINESTRING (187346 429427, 187228 429470)",117.000,117.000,"LINESTRING (187287 429448, 187254 429395)"
6321,1,4.579,580.286,0.789,1.725,128.509,"LINESTRING (187228 429470, 187181 429487)",119.000,119.000,"LINESTRING (187204 429478, 186703 429730)"
6320,1,4.466,580.286,0.707,2.132,136.637,"LINESTRING (187181 429487, 185289 430871)",121.000,121.000,"LINESTRING (186235 430179, 186215 430090)"
7114,1,4.095,578.286,0.732,2.401,142.027,"LINESTRING (185289 430871, 179150 433050)",131.000,131.000,"LINESTRING (182220 431960, 184037 431711)"
7046,1,3.736,578.287,0.715,2.070,135.408,"LINESTRING (179150 433050, 179140 433052)",148.000,148.000,"LINESTRING (179145 433051, 179544 432977)"
7045,1,3.434,578.287,0.702,2.181,137.621,"LINESTRING (179140 433052, 173299 434332)",158.000,158.000,"LINESTRING (176220 433692, 176859 433967)"
1729,1,3.071,578.289,0.765,2.370,141.390,"LINESTRING (173299 434332, 171725 434554)",168.000,168.000,"LINESTRING (172512 434443, 174227 434172)"
8929,1,2.821,578.290,0.719,2.388,141.766,"LINESTRING (171725 434554, 169013 434604)",180.000,180.000,"LINESTRING (170369 434579, 170913 434565)"
8930,1,2.510,578.293,0.690,2.405,142.098,"LINESTRING (169013 434604, 165422 434290)",193.000,193.000,"LINESTRING (167218 434447, 167272 434820)"
7021,1,2.167,578.304,0.680,2.300,139.993,"LINESTRING (165422 434290, 162605 433396)",206.000,206.000,"LINESTRING (164014 433843, 163975 433624)"
7022,1,1.997,578.307,0.743,2.512,144.238,"LINESTRING (162605 433396, 162595 433395)",209.000,209.000,"LINESTRING (162600 433396, 163058 433440)"
7025,1,1.910,578.310,0.729,2.399,141.978,"LINESTRING (162595 433395, 160082 433368)",215.000,215.000,"LINESTRING (161338 433382, 161310 433471)"
7027,1,1.737,578.313,0.724,2.152,137.048,"LINESTRING (160082 433368, 160081 433368)",219.000,219.000,"LINESTRING (160082 433368, 160233 433408)"
7032,1,1.737,578.313,0.724,2.430,142.601,"LINESTRING (160081 433368, 159946 433324)",220.000,220.000,"LINESTRING (160014 433346, 159990 433348)"
7056,1,1.705,538.318,0.595,2.535,144.707,"LINESTRING (159946 433324, 158962 432859)",225.000,225.000,"LINESTRING (159454 433092, 158945 432819)"
8870,1,1.576,538.323,0.629,2.190,137.801,"LINESTRING (158962 432859, 157307 430592)",234.000,234.000,"LINESTRING (158134 431726, 157522 431000)"
8871,1,1.147,538.310,0.514,2.382,141.639,"LINESTRING (157307 430592, 152368 423939)",243.000,243.000,"LINESTRING (154838 427266, 156630 428596)"
7363,1,0.908,538.240,0.624,2.648,146.954,"LINESTRING (152368 423939, 152364 423940)",264.000,264.000,"LINESTRING (152366 423940, 152941 423984)"
7362,1,0.691,538.099,0.534,2.576,145.513,"LINESTRING (152364 423940, 146332 425556)",273.000,273.000,"LINESTRING (149348 424748, 150923 425191)"
7255,1,0.570,537.868,0.463,2.685,147.692,"LINESTRING (146332 425556, 146322 425555)",292.000,292.000,"LINESTRING (146327 425556, 146429 425568)"
7256,1,0.570,537.868,0.463,2.685,147.692,"LINESTRING (146322 425555, 146315 425554)",292.000,292.000,"LINESTRING (146318 425554, 146429 425568)"
7257,1,0.570,537.868,0.463,2.685,147.692,"LINESTRING (146315 425554, 146305 425552)",292.000,292.000,"LINESTRING (146310 425553, 146429 425568)"
7258,1,0.570,537.868,0.463,2.685,147.692,"LINESTRING (146305 425552, 146280 425548)",292.000,292.000,"LINESTRING (146292 425550, 146429 425568)"
7259,1,0.570,537.868,0.463,3.694,150.000,"LINESTRING (146280 425548, 146270 425547)",293.000,293.000,"LINESTRING (146275 425548, 146144 425509)"
7265,1,0.556,537.846,0.423,4.076,150.000,"LINESTRING (146270 425547, 145540 425456)",295.000,294.000,"LINESTRING (145905 425502, 145628 425462)"
7273,1,0.548,537.820,0.437,3.417,150.000,"LINESTRING (145540 425456, 145075 425340)",296.000,296.000,"LINESTRING (145308 425398, 145379 425412)"
7274,1,0.536,537.820,0.437,3.036,150.000,"LINESTRING (145075 425340, 145070 425338)",297.000,297.000,"LINESTRING (145072 425339, 145131 425355)"
7286,1,0.536,537.785,0.440,3.324,150.000,"LINESTRING (145070 425338, 144595 425147)",298.000,298.000,"LINESTRING (144832 425242, 144888 425277)"
7301,1,0.520,537.756,0.424,3.273,150.000,"LINESTRING (144595 425147, 144056 424893)",302.000,300.000,"LINESTRING (144326 425020, 143888 424858)"
7310,1,0.500,537.629,0.425,2.939,150.000,"LINESTRING (144056 424893, 142144 424676)",316.000,303.000,"LINESTRING (143100 424784, 139628 425386)"
7309,1,0.406,537.223,0.366,3.429,150.000,"LINESTRING (142144 424676, 129800 425724)",323.000,317.000,"LINESTRING (135972 425200, 137646 425081)"
7239,1,0.350,536.788,0.264,3.897,150.000,"LINESTRING (129800 425724, 128422 425901)",344.000,344.000,"LINESTRING (129111 425812, 132556 425975)"
7226,1,0.348,536.729,0.248,4.802,150.000,"LINESTRING (128422 425901, 128413 425900)",357.000,357.000,"LINESTRING (128418 425900, 128764 425922)"
7227,1,0.344,536.673,0.247,5.185,150.000,"LINESTRING (128413 425900, 126544 426095)",363.000,360.000,"LINESTRING (127478 425998, 126980 426006)"
7217,1,0.339,536.625,0.234,5.587,150.000,"LINESTRING (126544 426095, 125665 426338)",365.000,364.000,"LINESTRING (126104 426216, 126448 426152)"
9135,1,0.337,536.591,0.222,5.468,150.000,"LINESTRING (125665 426338, 125529 426367)",368.000,368.000,"LINESTRING (125597 426352, 125645 426345)"
9136,1,0.337,536.566,0.225,5.187,150.000,"LINESTRING (125529 426367, 125252 426427)",369.000,369.000,"LINESTRING (125390 426397, 125376 426405)"
7187,1,0.335,536.566,0.225,5.698,150.000,"LINESTRING (125252 426427, 124950 426491)",370.000,370.000,"LINESTRING (125101 426459, 125107 426466)"
7181,1,0.334,536.540,0.221,5.520,150.000,"LINESTRING (124950 426491, 124608 426564)",371.000,371.000,"LINESTRING (124779 426528, 124839 426527)"
7175,1,0.334,536.510,0.210,5.979,150.000,"LINESTRING (124608 426564, 124341 426621)",372.000,372.000,"LINESTRING (124474 426592, 124572 426584)"
7166,1,0.334,536.510,0.210,4.654,150.000,"LINESTRING (124341 426621, 124331 426622)",373.000,373.000,"LINESTRING (124336 426622, 124305 426640)"
7164,1,0.332,536.510,0.210,5.580,150.000,"LINESTRING (124331 426622, 123831 426713)",376.000,374.000,"LINESTRING (124081 426668, 123545 426757)"
7200,1,0.328,536.415,0.208,5.749,150.000,"LINESTRING (123831 426713, 121766 426290)",377.000,377.000,"LINESTRING (122798 426502, 123303 426746)"
7235,1,0.324,536.335,0.182,6.067,150.000,"LINESTRING (121766 426290, 120797 425747)",388.000,383.000,"LINESTRING (121282 426018, 120767 425716)"
7081,1,6.205,119.715,0.281,2.163,63.630,"LINESTRING (200157 431643, 196430 436078)",1.000,1.000,"LINESTRING (198294 433860, 199765 432046)"
8886,1,6.159,117.715,0.257,2.845,70.000,"LINESTRING (196430 436078, 194515 438985)",30.000,22.000,"LINESTRING (195472 437532, 195596 437293)"
8887,1,6.139,117.715,0.241,2.576,67.758,"LINESTRING (194515 438985, 193929 440310)",39.000,39.000,"LINESTRING (194222 439648, 194484 439079)"
6655,1,6.131,117.715,0.237,2.362,65.620,"LINESTRING (193929 440310, 193926 440313)",45.000,45.000,"LINESTRING (193928 440312, 193914 440333)"
6654,1,6.131,7.647,0.037,1.805,63.831,"LINESTRING (193926 440313, 193768 440421)",0.000,0.000,"LINESTRING (193847 440367, 193702 440473)"
6649,1,6.131,7.647,0.033,1.720,63.306,"LINESTRING (193768 440421, 192818 441231)",3.000,3.000,"LINESTRING (193293 440826, 193176 440850)"
6622,1,6.130,7.647,0.035,1.727,63.348,"LINESTRING (192818 441231, 192812 441239)",5.000,5.000,"LINESTRING (192815 441235, 192888 441142)"
6621,1,6.130,7.647,0.030,1.635,62.776,"LINESTRING (192812 441239, 191937 442555)",12.000,12.000,"LINESTRING (192374 441897, 192229 442392)"
6531,1,6.130,7.647,0.029,1.670,62.991,"LINESTRING (191937 442555, 191034 443070)",14.000,14.000,"LINESTRING (191486 442812, 191860 442582)"
6511,1,6.129,7.647,0.027,1.940,64.670,"LINESTRING (191034 443070, 191026 443075)",18.000,18.000,"LINESTRING (191030 443072, 191161 442972)"
6509,1,6.129,7.647,0.028,1.909,64.475,"LINESTRING (191026 443075, 190252 443561)",20.000,20.000,"LINESTRING (190639 443318, 190823 443201)"
6494,1,6.129,7.647,0.026,1.851,64.118,"LINESTRING (190252 443561, 190244 443568)",26.000,26.000,"LINESTRING (190248 443564, 189813 443899)"
6505,1,6.129,7.647,0.025,1.629,62.738,"LINESTRING (190244 443568, 188342 443248)",27.000,27.000,"LINESTRING (189293 443408, 189621 443970)"
6544,1,6.129,7.647,0.023,2.065,65.445,"LINESTRING (188342 443248, 187107 442494)",40.000,40.000,"LINESTRING (187724 442871, 187572 442475)"
6540,1,6.128,7.647,0.023,1.847,64.092,"LINESTRING (187107 442494, 187098 442498)",42.000,42.000,"LINESTRING (187102 442496, 187166 442467)"
6539,1,6.128,7.647,0.019,2.437,67.747,"LINESTRING (187098 442498, 185214 442777)",51.000,51.000,"LINESTRING (186156 442638, 185414 442848)"
6591,1,6.128,7.647,0.021,2.460,67.895,"LINESTRING (185214 442777, 183995 441864)",53.000,53.000,"LINESTRING (184604 442320, 185034 442696)"
6592,1,6.128,7.647,0.021,3.035,70.000,"LINESTRING (183995 441864, 183987 441858)",59.000,58.000,"LINESTRING (183991 441861, 184069 441927)"
6595,1,6.128,7.647,1.699,2.493,72.743,"LINESTRING (183987 441858, 183644 441685)",61.000,61.000,"LINESTRING (183816 441772, 183714 441724)"
6605,1,5.981,7.647,0.019,2.732,74.653,"LINESTRING (183644 441685, 182703 441474)",66.000,66.000,"LINESTRING (183174 441580, 182717 441481)"
6619,1,5.981,7.647,0.019,2.570,73.358,"LINESTRING (182703 441474, 181084 441551)",67.000,67.000,"LINESTRING (181894 441512, 182527 441399)"
6598,1,5.981,7.647,0.017,3.136,77.890,"LINESTRING (181084 441551, 181075 441556)",73.000,73.000,"LINESTRING (181080 441554, 181335 441441)"
6597,1,5.981,7.647,0.016,2.971,76.571,"LINESTRING (181075 441556, 178492 442128)",90.000,90.000,"LINESTRING (179784 441842, 178282 441948)"
6644,1,5.980,7.647,0.013,3.030,77.043,"LINESTRING (178492 442128, 172995 440571)",100.000,100.000,"LINESTRING (175744 441350, 176310 441478)"
6699,1,5.980,7.647,0.012,3.677,80.000,"LINESTRING (172995 440571, 168011 440492)",131.000,117.000,"LINESTRING (170503 440532, 170699 439250)"
6646,1,5.980,5.647,0.009,4.208,80.000,"LINESTRING (168011 440492, 168001 440494)",141.000,140.000,"LINESTRING (168006 440493, 168913 440207)"
6645,1,5.980,5.647,0.007,4.398,80.000,"LINESTRING (168001 440494, 157896 443799)",162.000,160.000,"LINESTRING (162948 442146, 165313 442224)"
6479,1,5.980,5.646,0.006,5.389,80.000,"LINESTRING (157896 443799, 157789 443799)",195.000,187.000,"LINESTRING (157842 443799, 158989 444152)"
6507,1,5.980,5.645,0.006,6.111,80.000,"LINESTRING (157789 443799, 156644 443170)",206.000,203.000,"LINESTRING (157216 443484, 157090 443114)"
6508,1,5.980,5.655,0.006,3.837,80.000,"LINESTRING (156644 443170, 156400 443081)",210.000,207.000,"LINESTRING (156522 443126, 156306 442871)"
6527,1,2.729,5.866,0.011,2.877,75.819,"LINESTRING (156400 443081, 155523 442674)",211.000,211.000,"LINESTRING (155962 442878, 156108 442815)"
6530,1,2.728,6.152,0.012,2.717,74.539,"LINESTRING (155523 442674, 155462 442587)",213.000,213.000,"LINESTRING (155492 442630, 155715 442699)"
8872,1,2.728,6.152,0.012,2.817,75.339,"LINESTRING (155462 442587, 155045 442401)",215.000,215.000,"LINESTRING (155254 442494, 155337 442534)"
8873,1,2.728,6.454,0.012,2.626,73.812,"LINESTRING (155045 442401, 152462 442246)",226.000,226.000,"LINESTRING (153754 442324, 153141 442495)"
6581,1,2.728,6.699,0.012,2.566,73.329,"LINESTRING (152462 442246, 152304 442116)",229.000,229.000,"LINESTRING (152383 442181, 152548 442322)"
6611,1,2.728,6.738,0.011,2.430,72.236,"LINESTRING (152304 442116, 151742 441384)",237.000,237.000,"LINESTRING (152023 441750, 151459 441091)"
8940,1,2.728,-1.813,-0.003,2.571,73.371,"LINESTRING (151742 441384, 143178 441456)",246.000,246.000,"LINESTRING (147460 441420, 149748 440973)"
8941,1,2.728,-1.101,-0.001,2.258,70.862,"LINESTRING (143178 441456, 143051 441371)",273.000,273.000,"LINESTRING (143114 441414, 145047 443409)"
6614,1,2.728,-1.101,-0.001,3.451,80.000,"LINESTRING (143051 441371, 143042 441367)",288.000,285.000,"LINESTRING (143046 441369, 142328 441258)"
6620,1,2.728,-0.742,-0.001,3.403,80.000,"LINESTRING (143042 441367, 138262 443657)",298.000,291.000,"LINESTRING (140652 442512, 140039 442415)"
6489,1,2.728,-0.361,-0.000,4.289,80.000,"LINESTRING (138262 443657, 138219 443745)",302.000,302.000,"LINESTRING (138240 443701, 139024 442614)"
6485,1,2.728,-0.220,-0.000,5.494,80.000,"LINESTRING (138219 443745, 137597 444710)",309.000,309.000,"LINESTRING (137908 444228, 138004 444094)"
6464,1,2.728,0.000,0.000,3.593,80.000,"LINESTRING (137597 444710, 137562 444760)",312.000,311.000,"LINESTRING (137580 444735, 137586 444755)"
6460,1,2.728,0.000,0.000,3.363,79.700,"LINESTRING (137562 444760, 137557 444769)",313.000,313.000,"LINESTRING (137560 444764, 137442 444974)"
6459,1,0.799,-0.178,-0.001,3.937,80.000,"LINESTRING (137557 444769, 136872 445594)",314.000,314.000,"LINESTRING (137214 445182, 137278 445176)"
6438,1,0.798,-0.272,0.001,3.313,79.301,"LINESTRING (136872 445594, 136871 445595)",316.000,316.000,"LINESTRING (136872 445594, 136926 445562)"
6437,1,0.797,-0.272,0.001,3.333,79.461,"LINESTRING (136871 445595, 136273 445935)",317.000,317.000,"LINESTRING (136572 445765, 136703 445701)"
6431,1,0.796,-0.330,-0.000,3.755,80.000,"LINESTRING (136273 445935, 136264 445939)",319.000,319.000,"LINESTRING (136268 445937, 136250 445950)"
6429,1,0.796,-0.401,0.000,3.385,79.882,"LINESTRING (136264 445939, 135494 446109)",321.000,321.000,"LINESTRING (135879 446024, 135751 446092)"
6420,1,0.795,-3.545,-0.002,3.715,80.000,"LINESTRING (135494 446109, 135492 446109)",322.000,322.000,"LINESTRING (135493 446109, 135491 446137)"
6426,1,0.793,-3.545,-0.002,3.579,80.000,"LINESTRING (135492 446109, 134926 446031)",323.000,323.000,"LINESTRING (135209 446070, 135230 446097)"
6427,1,0.791,-3.634,-0.005,3.568,80.000,"LINESTRING (134926 446031, 134691 445975)",325.000,324.000,"LINESTRING (134808 446003, 134721 446000)"
6440,1,0.789,-3.714,-0.007,3.334,79.471,"LINESTRING (134691 445975, 133798 445529)",326.000,326.000,"LINESTRING (134244 445752, 134482 445895)"
6441,1,0.787,-3.812,0.002,3.515,80.000,"LINESTRING (133798 445529, 133789 445526)",329.000,329.000,"LINESTRING (133794 445528, 133791 445536)"
6442,1,0.787,-3.812,0.002,3.515,80.000,"LINESTRING (133789 445526, 133740 445508)",329.000,329.000,"LINESTRING (133764 445517, 133791 445536)"
6443,1,0.787,-3.812,0.002,3.266,78.931,"LINESTRING (133740 445508, 133730 445504)",335.000,335.000,"LINESTRING (133735 445506, 132551 444638)"
6565,1,0.769,-4.342,-0.003,3.294,79.153,"LINESTRING (133730 445504, 127030 442197)",359.000,359.000,"LINESTRING (130380 443850, 128550 443291)"
6616,1,0.715,-4.988,0.009,3.332,79.457,"LINESTRING (127030 442197, 126090 441342)",361.000,361.000,"LINESTRING (126560 441770, 128142 443272)"
6717,1,0.673,-10.248,-0.008,3.681,80.000,"LINESTRING (126090 441342, 118588 439301)",398.000,385.000,"LINESTRING (122339 440322, 122625 439484)"
8978,1,0.667,-10.266,-0.002,4.450,80.000,"LINESTRING (118588 439301, 118244 439352)",414.000,409.000,"LINESTRING (118416 439326, 119358 439056)"
8979,1,0.667,-10.259,0.002,4.061,80.000,"LINESTRING (118244 439352, 118054 439367)",420.000,419.000,"LINESTRING (118149 439360, 117934 439365)"
6696,1,0.668,-10.251,0.008,4.310,80.000,"LINESTRING (118054 439367, 117177 439267)",421.000,421.000,"LINESTRING (117616 439317, 117708 439319)"
6885,1,0.673,-10.180,0.006,4.291,80.000,"LINESTRING (117177 439267, 113664 436871)",445.000,428.000,"LINESTRING (115420 438069, 113071 436644)"
1735,1,0.690,-10.871,0.002,4.430,80.000,"LINESTRING (113664 436871, 106900 434202)",457.000,446.000,"LINESTRING (110282 435536, 110675 435370)"
1743,1,0.705,-10.603,-0.009,4.812,80.000,"LINESTRING (106900 434202, 106649 434137)",478.000,467.000,"LINESTRING (106774 434170, 106125 433901)"
6995,1,0.714,-10.386,0.008,4.552,80.000,"LINESTRING (106649 434137, 102723 433720)",482.000,480.000,"LINESTRING (104686 433928, 105216 433709)"
7000,1,0.723,-10.212,0.054,5.194,80.000,"LINESTRING (102723 433720, 102217 433700)",492.000,490.000,"LINESTRING (102470 433710, 102948 433802)"
6653,1,6.131,110.068,0.515,2.213,37.761,"LINESTRING (193926 440313, 193775 440585)",0.000,0.000,"LINESTRING (193850 440449, 193795 440556)"
6641,1,6.067,110.068,0.515,2.027,36.312,"LINESTRING (193775 440585, 193646 441060)",3.000,3.000,"LINESTRING (193710 440822, 193661 440930)"
6630,1,5.896,110.068,0.616,1.925,35.518,"LINESTRING (193646 441060, 194294 442471)",11.000,11.000,"LINESTRING (193970 441766, 193858 441952)"
6543,1,5.797,110.068,0.579,2.015,36.219,"LINESTRING (194294 442471, 194302 442478)",14.000,14.000,"LINESTRING (194298 442474, 194094 442274)"
6542,1,5.797,110.068,0.579,2.364,38.941,"LINESTRING (194302 442478, 194319 442493)",16.000,16.000,"LINESTRING (194310 442486, 194284 442459)"
6541,1,5.751,110.068,0.579,2.012,36.196,"LINESTRING (194319 442493, 194327 442499)",20.000,20.000,"LINESTRING (194323 442496, 194740 442729)"
6538,1,5.612,110.068,0.620,1.759,34.219,"LINESTRING (194327 442499, 196416 443067)",26.000,26.000,"LINESTRING (195372 442783, 195517 442911)"
6512,1,5.512,110.068,0.552,1.741,34.082,"LINESTRING (196416 443067, 196425 443071)",40.000,40.000,"LINESTRING (196420 443069, 197167 443600)"
6510,1,5.075,110.068,0.640,1.714,33.872,"LINESTRING (196425 443071, 201475 447622)",76.000,76.000,"LINESTRING (198950 445346, 200166 446499)"
6209,1,4.637,110.071,0.574,1.642,33.304,"LINESTRING (201475 447622, 201537 447615)",90.000,90.000,"LINESTRING (201506 447618, 201475 447619)"
6451,1,4.521,110.071,0.500,1.834,34.804,"LINESTRING (201537 447615, 205815 447405)",126.000,126.000,"LINESTRING (203676 447510, 204606 445605)"
8934,1,3.870,110.073,0.539,1.660,33.446,"LINESTRING (205815 447405, 205816 447485)",143.000,143.000,"LINESTRING (205816 447445, 205816 447425)"
8935,1,3.816,110.073,0.539,2.232,37.908,"LINESTRING (205816 447485, 205957 448125)",147.000,147.000,"LINESTRING (205886 447805, 205859 447954)"
6189,1,3.769,110.073,0.519,1.847,34.909,"LINESTRING (205957 448125, 205968 448144)",148.000,148.000,"LINESTRING (205962 448134, 205918 448070)"
6187,1,3.769,110.073,0.519,2.251,38.057,"LINESTRING (205968 448144, 205973 448153)",149.000,149.000,"LINESTRING (205970 448148, 205985 448186)"
6186,1,3.769,110.073,0.519,2.187,37.557,"LINESTRING (205973 448153, 206048 448304)",156.000,156.000,"LINESTRING (206010 448228, 206082 449087)"
6177,1,3.571,110.074,0.534,1.826,34.741,"LINESTRING (206048 448304, 204989 451419)",176.000,176.000,"LINESTRING (205518 449862, 204736 451060)"
5916,1,2.905,110.076,0.494,1.810,34.621,"LINESTRING (204989 451419, 209711 459180)",235.000,235.000,"LINESTRING (207350 455300, 209420 456211)"
6000,1,2.039,110.080,0.442,1.836,34.820,"LINESTRING (209711 459180, 209708 459189)",254.000,254.000,"LINESTRING (209710 459184, 211560 456432)"
5998,1,1.960,110.081,0.418,2.428,39.442,"LINESTRING (209708 459189, 209861 461963)",298.000,298.000,"LINESTRING (209784 460576, 209786 460089)"
5799,1,1.854,110.082,0.498,1.973,35.890,"LINESTRING (209861 461963, 209858 461973)",313.000,313.000,"LINESTRING (209860 461968, 209913 461817)"
5798,1,1.854,110.082,0.498,1.841,34.861,"LINESTRING (209858 461973, 209846 462004)",315.000,315.000,"LINESTRING (209852 461988, 209832 462043)"
5797,1,1.854,110.082,0.498,1.841,34.861,"LINESTRING (209846 462004, 209842 462013)",315.000,315.000,"LINESTRING (209844 462008, 209832 462043)"
1638,1,1.816,110.082,0.458,2.295,38.401,"LINESTRING (209842 462013, 209416 462880)",318.000,318.000,"LINESTRING (209629 462446, 209683 462370)"
1603,1,1.789,110.083,0.438,2.081,36.729,"LINESTRING (209416 462880, 209537 463748)",330.000,330.000,"LINESTRING (209476 463314, 209535 463718)"
5777,1,1.661,110.085,0.443,2.122,37.052,"LINESTRING (209537 463748, 210034 464734)",331.000,331.000,"LINESTRING (209786 464241, 209559 463835)"
5699,1,1.178,104.093,0.353,1.692,43.696,"LINESTRING (210034 464734, 208209 471732)",384.000,384.000,"LINESTRING (209122 468233, 207880 468369)"
5562,1,0.864,104.097,0.392,1.926,45.523,"LINESTRING (208209 471732, 208201 471738)",426.000,426.000,"LINESTRING (208205 471735, 208578 471409)"
5561,1,0.810,104.100,0.337,2.116,47.003,"LINESTRING (208201 471738, 208044 473384)",435.000,435.000,"LINESTRING (208122 472561, 207858 472187)"
5520,1,0.761,104.102,0.354,1.760,44.231,"LINESTRING (208044 473384, 207629 473727)",445.000,445.000,"LINESTRING (207836 473556, 208046 473353)"
5513,1,0.738,104.102,0.354,2.161,47.355,"LINESTRING (207629 473727, 207620 473732)",449.000,449.000,"LINESTRING (207624 473730, 207727 473703)"
5512,1,0.738,104.103,0.377,1.939,45.626,"LINESTRING (207620 473732, 207298 473903)",453.000,453.000,"LINESTRING (207459 473818, 207304 473924)"
5507,1,0.705,104.104,0.353,2.216,47.788,"LINESTRING (207298 473903, 206807 474429)",454.000,454.000,"LINESTRING (207052 474166, 207222 474009)"
5477,1,0.681,104.104,0.369,2.032,46.348,"LINESTRING (206807 474429, 206799 474434)",465.000,465.000,"LINESTRING (206803 474432, 206190 474810)"
5476,1,0.539,104.110,0.313,1.957,45.765,"LINESTRING (206799 474434, 203953 478909)",474.000,474.000,"LINESTRING (205376 476672, 205306 475381)"
5357,1,0.359,104.119,0.323,2.189,47.572,"LINESTRING (203953 478909, 203722 483872)",511.000,511.000,"LINESTRING (203838 481390, 203757 479359)"
8936,1,0.169,104.124,0.291,2.289,48.358,"LINESTRING (203722 483872, 205309 488905)",572.000,572.000,"LINESTRING (204516 486388, 203064 485931)"
8937,1,-0.001,104.134,0.249,2.678,50.000,"LINESTRING (205309 488905, 205236 489601)",614.000,609.000,"LINESTRING (205272 489253, 204992 488243)"
4567,1,-0.123,104.139,0.239,2.357,58.881,"LINESTRING (205236 489601, 201466 499606)",634.000,634.000,"LINESTRING (203351 494604, 205595 490468)"
3936,1,-0.216,104.144,0.236,2.722,60.000,"LINESTRING (201466 499606, 200823 500512)",724.000,703.000,"LINESTRING (201144 500059, 201671 499465)"
3924,1,-0.224,104.145,0.233,2.818,60.000,"LINESTRING (200823 500512, 200820 500521)",736.000,734.000,"LINESTRING (200822 500516, 200799 500565)"
3923,1,-0.224,104.145,0.239,2.891,60.000,"LINESTRING (200820 500521, 200533 501245)",739.000,738.000,"LINESTRING (200676 500883, 200685 500906)"
3899,1,-0.233,104.145,0.226,3.102,60.000,"LINESTRING (200533 501245, 200528 501254)",742.000,741.000,"LINESTRING (200530 501250, 200532 501231)"
3898,1,-0.240,104.145,0.226,3.415,60.000,"LINESTRING (200528 501254, 200385 501458)",744.000,743.000,"LINESTRING (200456 501356, 200403 501430)"
3884,1,-0.240,104.145,0.226,3.574,60.000,"LINESTRING (200385 501458, 200287 501552)",745.000,745.000,"LINESTRING (200336 501505, 200327 501523)"
3879,1,-0.240,104.145,0.204,3.406,60.000,"LINESTRING (200287 501552, 200280 501558)",746.000,746.000,"LINESTRING (200284 501555, 200241 501607)"
3878,1,-0.245,104.145,0.204,2.800,60.000,"LINESTRING (200280 501558, 199747 502000)",748.000,747.000,"LINESTRING (200014 501779, 200047 501749)"
3855,1,-0.311,103.148,0.192,2.914,60.000,"LINESTRING (199747 502000, 192013 506222)",788.000,769.000,"LINESTRING (195880 504111, 197729 505066)"
4224,1,-0.340,103.150,0.151,3.508,60.000,"LINESTRING (192013 506222, 192006 506229)",846.000,836.000,"LINESTRING (192010 506226, 193044 505705)"
8894,1,-0.340,103.150,0.135,4.149,60.000,"LINESTRING (192006 506229, 191702 506806)",858.000,858.000,"LINESTRING (191854 506518, 191832 506396)"
8895,1,-0.342,103.150,0.128,5.057,60.000,"LINESTRING (191702 506806, 191580 507255)",864.000,862.000,"LINESTRING (191641 507030, 191631 507084)"
4216,1,-0.342,103.151,0.110,5.313,60.000,"LINESTRING (191580 507255, 191067 508138)",867.000,867.000,"LINESTRING (191324 507696, 191524 507426)"
