ArcID,SeasonID,WaterLevel__m,RateOfFlow__m3_s,WaterSpeed__m_s,WaterDepth__m,Width,geometry,nrow_depth,nrow_width,mapping_to_grid
7046,1,5.307,1118.064,0.902,3.641,150.000,"LINESTRING (179150 433050, 179140 433052)",148.000,144.000,"LINESTRING (179145 433051, 179544 432977)"
7045,1,5.031,1118.065,0.862,3.708,150.000,"LINESTRING (179140 433052, 173299 434332)",160.000,155.000,"LINESTRING (176220 433692, 176375 434096)"
1729,1,4.700,1118.066,0.910,3.899,150.000,"LINESTRING (173299 434332, 171725 434554)",168.000,168.000,"LINESTRING (172512 434443, 174227 434172)"
8929,1,4.465,1118.067,0.885,4.034,150.000,"LINESTRING (171725 434554, 169013 434604)",180.000,179.000,"LINESTRING (170369 434579, 170913 434565)"
8930,1,4.159,1118.069,0.862,4.028,150.000,"LINESTRING (169013 434604, 165422 434290)",188.000,188.000,"LINESTRING (167218 434447, 168544 434694)"
7021,1,3.805,1118.074,0.850,3.932,150.000,"LINESTRING (165422 434290, 162605 433396)",206.000,200.000,"LINESTRING (164014 433843, 163975 433624)"
7022,1,3.636,1118.075,0.914,4.139,150.000,"LINESTRING (162605 433396, 162595 433395)",209.000,209.000,"LINESTRING (162600 433396, 163055 433466)"
7025,1,3.542,1118.077,0.900,4.046,150.000,"LINESTRING (162595 433395, 160082 433368)",215.000,213.000,"LINESTRING (161338 433382, 161310 433453)"
7027,1,3.365,1118.079,0.923,3.799,150.000,"LINESTRING (160082 433368, 160081 433368)",219.000,218.000,"LINESTRING (160082 433368, 160237 433377)"
7032,1,3.365,1118.079,0.923,4.076,150.000,"LINESTRING (160081 433368, 159946 433324)",220.000,220.000,"LINESTRING (160014 433346, 159991 433342)"
7056,1,3.318,1103.081,0.806,4.155,150.000,"LINESTRING (159946 433324, 158962 432859)",225.000,222.000,"LINESTRING (159454 433092, 158937 432829)"
8870,1,3.142,1103.085,0.872,3.678,150.000,"LINESTRING (158962 432859, 157307 430592)",240.000,227.000,"LINESTRING (158134 431726, 156982 429492)"
8871,1,2.523,1103.093,0.773,3.881,150.000,"LINESTRING (157307 430592, 152368 423939)",243.000,241.000,"LINESTRING (154838 427266, 156665 428577)"
7363,1,2.117,1103.085,0.907,3.943,150.000,"LINESTRING (152368 423939, 152364 423940)",264.000,259.000,"LINESTRING (152366 423940, 152941 423984)"
7362,1,1.712,1103.043,0.837,3.755,150.000,"LINESTRING (152364 423940, 146332 425556)",273.000,273.000,"LINESTRING (149348 424748, 150926 425193)"
7255,1,1.418,1102.941,0.786,3.636,150.000,"LINESTRING (146332 425556, 146322 425555)",292.000,287.000,"LINESTRING (146327 425556, 146429 425568)"
7256,1,1.418,1102.941,0.786,3.636,150.000,"LINESTRING (146322 425555, 146315 425554)",292.000,292.000,"LINESTRING (146318 425554, 146429 425568)"
7257,1,1.418,1102.941,0.786,3.636,150.000,"LINESTRING (146315 425554, 146305 425552)",292.000,292.000,"LINESTRING (146310 425553, 146429 425568)"
7258,1,1.418,1102.941,0.786,3.636,150.000,"LINESTRING (146305 425552, 146280 425548)",292.000,292.000,"LINESTRING (146292 425550, 146429 425568)"
7259,1,1.418,1102.941,0.786,4.629,150.000,"LINESTRING (146280 425548, 146270 425547)",293.000,293.000,"LINESTRING (146275 425548, 146144 425509)"
7265,1,1.378,1102.929,0.735,4.987,150.000,"LINESTRING (146270 425547, 145540 425456)",295.000,294.000,"LINESTRING (145905 425502, 145628 425462)"
7273,1,1.353,1102.914,0.743,4.318,150.000,"LINESTRING (145540 425456, 145075 425340)",296.000,296.000,"LINESTRING (145308 425398, 145379 425412)"
7274,1,1.319,1102.914,0.743,3.926,150.000,"LINESTRING (145075 425340, 145070 425338)",297.000,297.000,"LINESTRING (145072 425339, 145131 425355)"
7286,1,1.319,1102.893,0.749,4.205,150.000,"LINESTRING (145070 425338, 144595 425147)",298.000,298.000,"LINESTRING (144832 425242, 144888 425277)"
7301,1,1.270,1102.874,0.730,4.113,150.000,"LINESTRING (144595 425147, 144056 424893)",302.000,300.000,"LINESTRING (144326 425020, 143888 424858)"
7310,1,1.207,1102.789,0.732,3.595,150.000,"LINESTRING (144056 424893, 142144 424676)",316.000,303.000,"LINESTRING (143100 424784, 139628 425386)"
7309,1,0.885,1102.407,0.665,4.010,150.000,"LINESTRING (142144 424676, 129800 425724)",323.000,317.000,"LINESTRING (135972 425200, 137646 425081)"
7239,1,0.672,1101.953,0.511,4.285,150.000,"LINESTRING (129800 425724, 128422 425901)",344.000,344.000,"LINESTRING (129111 425812, 132556 425975)"
7226,1,0.665,1101.903,0.483,5.098,150.000,"LINESTRING (128422 425901, 128413 425900)",357.000,357.000,"LINESTRING (128418 425900, 128764 425922)"
7227,1,0.652,1101.857,0.483,5.456,150.000,"LINESTRING (128413 425900, 126544 426095)",363.000,360.000,"LINESTRING (127478 425998, 126980 426006)"
7217,1,0.634,1101.819,0.458,5.852,150.000,"LINESTRING (126544 426095, 125665 426338)",365.000,364.000,"LINESTRING (126104 426216, 126448 426152)"
9135,1,0.630,1101.794,0.434,5.723,150.000,"LINESTRING (125665 426338, 125529 426367)",368.000,368.000,"LINESTRING (125597 426352, 125645 426345)"
9136,1,0.630,1101.774,0.440,5.439,150.000,"LINESTRING (125529 426367, 125252 426427)",369.000,369.000,"LINESTRING (125390 426397, 125376 426405)"
7187,1,0.624,1101.774,0.440,5.947,150.000,"LINESTRING (125252 426427, 124950 426491)",370.000,370.000,"LINESTRING (125101 426459, 125107 426466)"
7181,1,0.619,1101.755,0.434,5.767,150.000,"LINESTRING (124950 426491, 124608 426564)",371.000,371.000,"LINESTRING (124779 426528, 124839 426527)"
7175,1,0.619,1101.733,0.414,6.223,150.000,"LINESTRING (124608 426564, 124341 426621)",372.000,372.000,"LINESTRING (124474 426592, 124572 426584)"
7166,1,0.619,1101.733,0.414,4.895,150.000,"LINESTRING (124341 426621, 124331 426622)",373.000,373.000,"LINESTRING (124336 426622, 124305 426640)"
7164,1,0.615,1101.733,0.414,5.814,150.000,"LINESTRING (124331 426622, 123831 426713)",376.000,374.000,"LINESTRING (124081 426668, 123545 426757)"
7200,1,0.601,1101.664,0.409,5.981,150.000,"LINESTRING (123831 426713, 121766 426290)",377.000,377.000,"LINESTRING (122798 426502, 123303 426746)"
7235,1,0.592,1101.607,0.360,6.276,150.000,"LINESTRING (121766 426290, 120797 425747)",388.000,383.000,"LINESTRING (121282 426018, 120767 425716)"
7081,1,7.763,279.937,0.446,3.722,70.000,"LINESTRING (200157 431643, 196430 436078)",1.000,0.000,"LINESTRING (198294 433860, 199773 432054)"
8886,1,7.688,276.937,0.396,4.379,70.000,"LINESTRING (196430 436078, 194515 438985)",30.000,22.000,"LINESTRING (195472 437532, 195602 437298)"
8887,1,7.654,276.937,0.379,4.052,70.000,"LINESTRING (194515 438985, 193929 440310)",39.000,37.000,"LINESTRING (194222 439648, 194502 439081)"
6655,1,7.641,276.937,0.379,3.873,70.000,"LINESTRING (193929 440310, 193926 440313)",45.000,44.000,"LINESTRING (193928 440312, 193921 440338)"
6654,1,7.641,25.559,0.068,3.209,70.000,"LINESTRING (193926 440313, 193768 440421)",0.000,0.000,"LINESTRING (193847 440367, 193703 440475)"
6649,1,7.641,25.559,0.063,3.023,70.000,"LINESTRING (193768 440421, 192818 441231)",4.000,1.000,"LINESTRING (193293 440826, 193023 440988)"
6622,1,7.640,25.559,0.066,3.079,70.000,"LINESTRING (192818 441231, 192812 441239)",5.000,5.000,"LINESTRING (192815 441235, 192887 441141)"
6621,1,7.640,25.559,0.063,2.536,68.360,"LINESTRING (192812 441239, 191937 442555)",10.000,10.000,"LINESTRING (192374 441897, 192491 442081)"
6531,1,7.638,25.559,0.062,3.179,70.000,"LINESTRING (191937 442555, 191034 443070)",14.000,13.000,"LINESTRING (191486 442812, 191860 442584)"
6511,1,7.638,25.559,0.055,3.409,70.000,"LINESTRING (191034 443070, 191026 443075)",19.000,18.000,"LINESTRING (191030 443072, 190999 443098)"
6509,1,7.637,25.559,0.057,3.313,70.000,"LINESTRING (191026 443075, 190252 443561)",20.000,20.000,"LINESTRING (190639 443318, 190818 443192)"
6494,1,7.637,25.559,0.056,3.067,70.000,"LINESTRING (190252 443561, 190244 443568)",26.000,23.000,"LINESTRING (190248 443564, 189814 443902)"
6505,1,7.636,25.559,0.054,2.708,69.428,"LINESTRING (190244 443568, 188342 443248)",27.000,27.000,"LINESTRING (189293 443408, 189619 443963)"
6544,1,7.635,25.559,0.051,3.559,70.000,"LINESTRING (188342 443248, 187107 442494)",40.000,34.000,"LINESTRING (187724 442871, 187572 442475)"
6540,1,7.635,25.559,0.051,3.284,70.000,"LINESTRING (187107 442494, 187098 442498)",42.000,41.000,"LINESTRING (187102 442496, 187166 442471)"
6539,1,7.635,25.559,0.043,3.889,70.000,"LINESTRING (187098 442498, 185214 442777)",51.000,45.000,"LINESTRING (186156 442638, 185414 442848)"
6591,1,7.634,25.559,0.048,3.945,70.000,"LINESTRING (185214 442777, 183995 441864)",53.000,52.000,"LINESTRING (184604 442320, 185030 442703)"
6592,1,7.634,25.559,0.047,4.541,70.000,"LINESTRING (183995 441864, 183987 441858)",59.000,58.000,"LINESTRING (183991 441861, 184069 441927)"
6595,1,7.634,25.559,5.680,2.903,76.025,"LINESTRING (183987 441858, 183644 441685)",62.000,62.000,"LINESTRING (183816 441772, 183523 441644)"
6605,1,5.989,25.559,0.064,2.757,74.860,"LINESTRING (183644 441685, 182703 441474)",66.000,66.000,"LINESTRING (183174 441580, 182717 441481)"
6619,1,5.987,25.559,0.064,2.590,73.522,"LINESTRING (182703 441474, 181084 441551)",67.000,67.000,"LINESTRING (181894 441512, 182527 441399)"
6598,1,5.986,25.559,0.056,3.149,77.994,"LINESTRING (181084 441551, 181075 441556)",73.000,73.000,"LINESTRING (181080 441554, 181335 441441)"
6597,1,5.986,25.559,0.052,2.982,76.654,"LINESTRING (181075 441556, 178492 442128)",90.000,90.000,"LINESTRING (179784 441842, 178282 441948)"
6644,1,5.983,25.559,0.044,3.041,77.129,"LINESTRING (178492 442128, 172995 440571)",100.000,100.000,"LINESTRING (175744 441350, 176310 441478)"
6699,1,5.981,25.559,0.038,3.698,80.000,"LINESTRING (172995 440571, 168011 440492)",131.000,117.000,"LINESTRING (170503 440532, 170699 439250)"
6646,1,5.981,23.559,0.036,4.229,80.000,"LINESTRING (168011 440492, 168001 440494)",141.000,140.000,"LINESTRING (168006 440493, 168913 440207)"
6645,1,5.980,23.559,0.028,4.418,80.000,"LINESTRING (168001 440494, 157896 443799)",162.000,160.000,"LINESTRING (162948 442146, 165313 442224)"
6479,1,5.980,23.559,0.026,5.409,80.000,"LINESTRING (157896 443799, 157789 443799)",195.000,187.000,"LINESTRING (157842 443799, 158989 444152)"
6507,1,5.980,23.559,0.027,6.131,80.000,"LINESTRING (157789 443799, 156644 443170)",206.000,203.000,"LINESTRING (157216 443484, 157090 443114)"
6508,1,5.980,23.557,0.026,4.494,80.000,"LINESTRING (156644 443170, 156400 443081)",210.000,207.000,"LINESTRING (156522 443126, 156306 442871)"
6527,1,2.982,23.557,0.041,4.164,80.000,"LINESTRING (156400 443081, 155523 442674)",211.000,211.000,"LINESTRING (155962 442878, 156109 442811)"
6530,1,2.982,23.559,0.044,4.003,80.000,"LINESTRING (155523 442674, 155462 442587)",213.000,213.000,"LINESTRING (155492 442630, 155710 442710)"
8872,1,2.982,23.559,0.044,4.103,80.000,"LINESTRING (155462 442587, 155045 442401)",215.000,215.000,"LINESTRING (155254 442494, 155336 442536)"
8873,1,2.982,23.559,0.042,3.821,80.000,"LINESTRING (155045 442401, 152462 442246)",226.000,220.000,"LINESTRING (153754 442324, 153141 442487)"
6581,1,2.981,16.559,0.028,3.741,80.000,"LINESTRING (152462 442246, 152304 442116)",229.000,227.000,"LINESTRING (152383 442181, 152548 442322)"
6611,1,2.981,16.559,0.026,3.578,80.000,"LINESTRING (152304 442116, 151742 441384)",237.000,232.000,"LINESTRING (152023 441750, 151459 441092)"
8940,1,2.981,18.559,0.027,3.652,80.000,"LINESTRING (151742 441384, 143178 441456)",250.000,246.000,"LINESTRING (147460 441420, 149087 441456)"
8941,1,2.980,18.559,0.021,3.405,80.000,"LINESTRING (143178 441456, 143051 441371)",273.000,272.000,"LINESTRING (143114 441414, 145047 443409)"
6614,1,2.980,18.559,0.021,4.734,80.000,"LINESTRING (143051 441371, 143042 441367)",288.000,286.000,"LINESTRING (143046 441369, 142329 441261)"
6620,1,2.980,18.559,0.020,4.660,80.000,"LINESTRING (143042 441367, 138262 443657)",298.000,291.000,"LINESTRING (140652 442512, 140040 442418)"
6489,1,2.980,18.558,0.019,5.571,80.000,"LINESTRING (138262 443657, 138219 443745)",302.000,302.000,"LINESTRING (138240 443701, 139026 442618)"
6485,1,2.980,18.559,0.019,6.777,80.000,"LINESTRING (138219 443745, 137597 444710)",309.000,309.000,"LINESTRING (137908 444228, 138004 444094)"
6464,1,2.980,18.557,7.464,3.653,80.000,"LINESTRING (137597 444710, 137562 444760)",312.000,311.000,"LINESTRING (137580 444735, 137586 444755)"
6460,1,2.980,18.557,7.464,3.423,80.000,"LINESTRING (137562 444760, 137557 444769)",313.000,313.000,"LINESTRING (137560 444764, 137442 444974)"
6459,1,0.901,18.374,0.030,3.998,80.000,"LINESTRING (137557 444769, 136872 445594)",314.000,314.000,"LINESTRING (137214 445182, 137278 445176)"
6438,1,0.900,18.275,0.033,3.373,79.785,"LINESTRING (136872 445594, 136871 445595)",316.000,316.000,"LINESTRING (136872 445594, 136927 445563)"
6437,1,0.899,18.275,0.033,3.393,79.944,"LINESTRING (136871 445595, 136273 445935)",317.000,317.000,"LINESTRING (136572 445765, 136703 445701)"
6431,1,0.898,18.215,0.030,3.824,80.000,"LINESTRING (136273 445935, 136264 445939)",319.000,319.000,"LINESTRING (136268 445937, 136248 445946)"
6429,1,0.898,18.140,0.029,3.443,80.000,"LINESTRING (136264 445939, 135494 446109)",321.000,320.000,"LINESTRING (135879 446024, 135751 446092)"
6420,1,0.897,14.987,0.027,3.775,80.000,"LINESTRING (135494 446109, 135492 446109)",322.000,322.000,"LINESTRING (135493 446109, 135491 446137)"
6426,1,0.895,14.987,0.027,3.639,80.000,"LINESTRING (135492 446109, 134926 446031)",323.000,323.000,"LINESTRING (135209 446070, 135230 446097)"
6427,1,0.893,14.893,0.021,3.628,80.000,"LINESTRING (134926 446031, 134691 445975)",325.000,324.000,"LINESTRING (134808 446003, 134721 446000)"
6440,1,0.890,14.810,0.020,3.371,79.766,"LINESTRING (134691 445975, 133798 445529)",327.000,327.000,"LINESTRING (134244 445752, 134261 445755)"
6441,1,0.887,14.708,0.029,3.575,80.000,"LINESTRING (133798 445529, 133789 445526)",329.000,329.000,"LINESTRING (133794 445528, 133791 445536)"
6442,1,0.887,14.708,0.029,3.575,80.000,"LINESTRING (133789 445526, 133740 445508)",329.000,329.000,"LINESTRING (133764 445517, 133791 445536)"
6443,1,0.887,14.708,0.029,3.319,79.354,"LINESTRING (133740 445508, 133730 445504)",335.000,335.000,"LINESTRING (133735 445506, 132551 444638)"
6565,1,0.868,14.159,0.020,3.351,79.604,"LINESTRING (133730 445504, 127030 442197)",359.000,359.000,"LINESTRING (130380 443850, 128550 443291)"
6616,1,0.803,13.526,0.029,3.389,79.908,"LINESTRING (127030 442197, 126090 441342)",361.000,361.000,"LINESTRING (126560 441770, 128142 443272)"
6717,1,0.752,13.312,0.016,3.745,80.000,"LINESTRING (126090 441342, 118588 439301)",398.000,385.000,"LINESTRING (122339 440322, 122625 439484)"
8978,1,0.755,13.357,0.017,4.512,80.000,"LINESTRING (118588 439301, 118244 439352)",414.000,409.000,"LINESTRING (118416 439326, 119358 439056)"
8979,1,0.755,13.370,0.022,4.121,80.000,"LINESTRING (118244 439352, 118054 439367)",420.000,419.000,"LINESTRING (118149 439360, 117934 439365)"
6696,1,0.757,13.383,0.028,4.370,80.000,"LINESTRING (118054 439367, 117177 439267)",421.000,421.000,"LINESTRING (117616 439317, 117708 439319)"
6885,1,0.766,13.496,0.025,4.347,80.000,"LINESTRING (117177 439267, 113664 436871)",445.000,428.000,"LINESTRING (115420 438069, 113071 436644)"
1735,1,0.789,11.895,0.017,4.485,80.000,"LINESTRING (113664 436871, 106900 434202)",457.000,446.000,"LINESTRING (110282 435536, 110675 435370)"
1743,1,0.815,12.209,0.004,4.863,80.000,"LINESTRING (106900 434202, 106649 434137)",478.000,467.000,"LINESTRING (106774 434170, 106125 433901)"
6995,1,0.831,12.452,0.021,4.602,80.000,"LINESTRING (106649 434137, 102723 433720)",482.000,480.000,"LINESTRING (104686 433928, 105216 433709)"
7000,1,0.840,12.639,0.066,5.243,80.000,"LINESTRING (102723 433720, 102217 433700)",492.000,490.000,"LINESTRING (102470 433710, 102948 433802)"
6653,1,7.641,251.378,0.758,3.643,40.000,"LINESTRING (193926 440313, 193775 440585)",0.000,0.000,"LINESTRING (193850 440449, 193793 440555)"
6641,1,7.571,251.378,0.758,3.472,40.000,"LINESTRING (193775 440585, 193646 441060)",6.000,1.000,"LINESTRING (193710 440822, 193651 441327)"
6630,1,7.448,251.378,0.843,3.359,40.000,"LINESTRING (193646 441060, 194294 442471)",7.000,7.000,"LINESTRING (193970 441766, 193674 441457)"
6543,1,7.386,251.378,0.780,3.560,40.000,"LINESTRING (194294 442471, 194302 442478)",14.000,14.000,"LINESTRING (194298 442474, 194095 442273)"
6542,1,7.386,251.378,0.780,3.913,40.000,"LINESTRING (194302 442478, 194319 442493)",16.000,16.000,"LINESTRING (194310 442486, 194284 442459)"
6541,1,7.332,251.378,0.780,3.413,40.000,"LINESTRING (194319 442493, 194327 442499)",20.000,17.000,"LINESTRING (194323 442496, 194740 442729)"
6538,1,7.195,251.378,0.848,3.205,40.000,"LINESTRING (194327 442499, 196416 443067)",26.000,21.000,"LINESTRING (195372 442783, 195517 442913)"
6512,1,7.098,251.378,0.763,3.052,40.000,"LINESTRING (196416 443067, 196425 443071)",40.000,29.000,"LINESTRING (196420 443069, 197165 443601)"
6510,1,6.677,251.378,0.847,3.096,40.000,"LINESTRING (196425 443071, 201475 447622)",76.000,47.000,"LINESTRING (198950 445346, 200164 446500)"
6209,1,6.274,251.380,0.783,3.034,40.000,"LINESTRING (201475 447622, 201537 447615)",91.000,77.000,"LINESTRING (201506 447618, 201604 447592)"
6451,1,6.166,251.380,0.678,3.315,40.000,"LINESTRING (201537 447615, 205815 447405)",126.000,107.000,"LINESTRING (203676 447510, 204604 445606)"
8934,1,5.554,252.381,0.728,3.111,40.000,"LINESTRING (205815 447405, 205816 447485)",127.000,127.000,"LINESTRING (205816 447445, 204693 445704)"
8935,1,5.503,252.381,0.728,3.853,40.000,"LINESTRING (205816 447485, 205957 448125)",147.000,145.000,"LINESTRING (205886 447805, 205862 447953)"
6189,1,5.453,252.381,0.712,3.301,40.000,"LINESTRING (205957 448125, 205968 448144)",148.000,148.000,"LINESTRING (205962 448134, 205918 448071)"
6187,1,5.453,252.381,0.712,3.896,40.000,"LINESTRING (205968 448144, 205973 448153)",149.000,149.000,"LINESTRING (205970 448148, 205991 448183)"
6186,1,5.453,252.381,0.712,3.841,40.000,"LINESTRING (205973 448153, 206048 448304)",156.000,150.000,"LINESTRING (206010 448228, 206082 449087)"
6177,1,5.246,252.381,0.730,3.296,40.000,"LINESTRING (206048 448304, 204989 451419)",175.000,157.000,"LINESTRING (205518 449862, 204683 450938)"
5916,1,4.654,252.382,0.648,3.115,40.000,"LINESTRING (204989 451419, 209711 459180)",235.000,194.000,"LINESTRING (207350 455300, 209419 456202)"
6000,1,3.838,252.383,0.603,3.313,40.000,"LINESTRING (209711 459180, 209708 459189)",254.000,242.000,"LINESTRING (209710 459184, 211557 456436)"
5998,1,3.751,252.384,0.571,4.112,40.000,"LINESTRING (209708 459189, 209861 461963)",298.000,297.000,"LINESTRING (209784 460576, 209788 460088)"
5799,1,3.650,252.384,0.626,3.524,40.000,"LINESTRING (209861 461963, 209858 461973)",313.000,309.000,"LINESTRING (209860 461968, 209910 461816)"
5798,1,3.650,252.384,0.626,3.333,40.000,"LINESTRING (209858 461973, 209846 462004)",315.000,315.000,"LINESTRING (209852 461988, 209826 462040)"
5797,1,3.650,252.384,0.626,3.333,40.000,"LINESTRING (209846 462004, 209842 462013)",315.000,315.000,"LINESTRING (209844 462008, 209826 462040)"
1638,1,3.616,252.384,0.598,3.947,40.000,"LINESTRING (209842 462013, 209416 462880)",318.000,317.000,"LINESTRING (209629 462446, 209686 462372)"
1603,1,3.590,252.384,0.585,3.715,40.000,"LINESTRING (209416 462880, 209537 463748)",330.000,323.000,"LINESTRING (209476 463314, 209539 463716)"
5777,1,3.476,252.385,0.593,3.786,40.000,"LINESTRING (209537 463748, 210034 464734)",331.000,331.000,"LINESTRING (209786 464241, 209561 463834)"
5699,1,2.930,258.387,0.528,3.132,50.000,"LINESTRING (210034 464734, 208209 471732)",373.000,340.000,"LINESTRING (209122 468233, 207720 467213)"
5562,1,2.540,258.388,0.598,3.387,50.000,"LINESTRING (208209 471732, 208201 471738)",426.000,413.000,"LINESTRING (208205 471735, 208575 471408)"
5561,1,2.468,258.388,0.532,3.587,50.000,"LINESTRING (208201 471738, 208044 473384)",435.000,435.000,"LINESTRING (208122 472561, 207864 472189)"
5520,1,2.398,258.389,0.567,3.212,50.000,"LINESTRING (208044 473384, 207629 473727)",445.000,443.000,"LINESTRING (207836 473556, 208043 473352)"
5513,1,2.361,258.389,0.567,3.653,50.000,"LINESTRING (207629 473727, 207620 473732)",449.000,449.000,"LINESTRING (207624 473730, 207721 473693)"
5512,1,2.361,258.389,0.580,3.211,50.000,"LINESTRING (207620 473732, 207298 473903)",453.000,451.000,"LINESTRING (207459 473818, 207296 473915)"
5507,1,2.317,258.389,0.557,3.689,50.000,"LINESTRING (207298 473903, 206807 474429)",454.000,454.000,"LINESTRING (207052 474166, 207218 474005)"
5477,1,2.283,258.389,0.587,3.487,50.000,"LINESTRING (206807 474429, 206799 474434)",465.000,458.000,"LINESTRING (206803 474432, 206188 474805)"
5476,1,2.070,258.391,0.514,3.354,50.000,"LINESTRING (206799 474434, 203953 478909)",474.000,472.000,"LINESTRING (205376 476672, 205315 475385)"
5357,1,1.752,258.393,0.541,3.538,50.000,"LINESTRING (203953 478909, 203722 483872)",530.000,507.000,"LINESTRING (203838 481390, 203179 481392)"
8936,1,1.385,258.394,0.516,3.342,50.000,"LINESTRING (203722 483872, 205309 488905)",572.000,554.000,"LINESTRING (204516 486388, 203066 485933)"
8937,1,0.992,258.397,0.481,3.636,50.000,"LINESTRING (205309 488905, 205236 489601)",614.000,609.000,"LINESTRING (205272 489253, 204992 488243)"
4567,1,0.644,258.399,0.486,3.220,60.000,"LINESTRING (205236 489601, 201466 499606)",634.000,626.000,"LINESTRING (203351 494604, 205594 490468)"
3936,1,0.319,258.401,0.497,3.258,60.000,"LINESTRING (201466 499606, 200823 500512)",724.000,703.000,"LINESTRING (201144 500059, 201671 499465)"
3924,1,0.290,258.401,0.493,3.300,60.000,"LINESTRING (200823 500512, 200820 500521)",736.000,734.000,"LINESTRING (200822 500516, 200799 500565)"
3923,1,0.290,258.401,0.508,3.358,60.000,"LINESTRING (200820 500521, 200533 501245)",739.000,738.000,"LINESTRING (200676 500883, 200685 500906)"
3899,1,0.256,258.401,0.488,3.564,60.000,"LINESTRING (200533 501245, 200528 501254)",742.000,741.000,"LINESTRING (200530 501250, 200540 501235)"
3898,1,0.229,258.401,0.488,3.859,60.000,"LINESTRING (200528 501254, 200385 501458)",744.000,743.000,"LINESTRING (200456 501356, 200407 501432)"
3884,1,0.229,258.401,0.488,4.029,60.000,"LINESTRING (200385 501458, 200287 501552)",745.000,745.000,"LINESTRING (200336 501505, 200334 501530)"
3879,1,0.229,258.401,0.448,3.853,60.000,"LINESTRING (200287 501552, 200280 501558)",746.000,746.000,"LINESTRING (200284 501555, 200241 501606)"
3878,1,0.210,258.401,0.448,3.180,60.000,"LINESTRING (200280 501558, 199747 502000)",760.000,747.000,"LINESTRING (200014 501779, 198827 502488)"
3855,1,-0.079,257.403,0.447,3.191,60.000,"LINESTRING (199747 502000, 192013 506222)",788.000,769.000,"LINESTRING (195880 504111, 197729 505066)"
4224,1,-0.230,257.404,0.367,3.633,60.000,"LINESTRING (192013 506222, 192006 506229)",846.000,836.000,"LINESTRING (192010 506226, 193044 505705)"
8894,1,-0.230,257.404,0.329,4.249,60.000,"LINESTRING (192006 506229, 191702 506806)",858.000,858.000,"LINESTRING (191854 506518, 191832 506396)"
8895,1,-0.242,257.404,0.314,5.150,60.000,"LINESTRING (191702 506806, 191580 507255)",864.000,862.000,"LINESTRING (191641 507030, 191631 507084)"
4216,1,-0.245,257.404,0.270,5.404,60.000,"LINESTRING (191580 507255, 191067 508138)",867.000,867.000,"LINESTRING (191324 507696, 191524 507426)"
